patient,drug,n_rows,n_plates,n_plates_even,n_plates_half0,n_plates_half1,n_dose_levels,frac_untestable
ACH-000521,Cabozantinib (S-malate),188130,3,False,1,2,3,0.5491202891617498
ACH-000521,Canagliflozin,188130,3,False,1,2,3,0.6031786530590549
ACH-000521,Canagliflozin (hemihydrate),188130,3,False,1,2,3,0.5443523095731675
ACH-000521,Capivasertib,188130,3,False,1,2,3,0.5083825014617551
ACH-000521,Capmatinib,188130,3,False,1,2,3,0.5097432626375379
ACH-000521,Captopril,250840,4,True,2,2,3,0.5633312071439962
ACH-000521,Carbamazepine,188130,3,False,1,2,3,0.5558124701004624
ACH-000521,Carbidopa (monohydrate),188130,1,False,1,0,3,0.5779088927869027
ACH-000521,Celecoxib,188130,3,False,1,2,3,0.5157816403550736
ACH-000521,Cepharanthine,250840,4,True,2,2,3,0.5158826343485887
ACH-000521,Chlorhexidine (diacetate),313550,5,False,3,2,3,0.5168553659703397
ACH-000521,Ciclopirox,250840,4,True,2,2,3,0.5140009567852017
ACH-000521,Cilostazol,188130,3,False,1,2,3,0.5884122681124754
ACH-000521,Cinacalcet,188130,3,False,1,2,3,0.5436134587785042
ACH-000521,Citalopram (hydrobromide),188130,3,False,1,2,3,0.542709828310211
ACH-000521,Clobetasol propionate,188130,3,False,1,2,3,0.5562802317546377
ACH-000521,Clofarabine,188130,3,False,1,2,3,0.5983681496837293
ACH-000521,Clonidine (hydrochloride),250840,4,True,2,2,3,0.49321081167277947
ACH-000521,Clopidogrel,188130,3,False,1,2,3,0.5476319566257375
ACH-000521,Clotrimazole,250840,4,True,2,2,3,0.5077459735289428
ACH-000521,Cloxacillin (sodium),250840,4,True,2,2,3,0.5059041620156275
ACH-000521,Cobimetinib,188130,3,False,1,2,3,0.6058044968904481
ACH-000521,Crizotinib (hydrochloride),188130,3,False,1,2,3,0.5449582735342582
ACH-000521,Cyclosporin A,188130,3,False,1,2,3,0.5475575399989369
ACH-000521,Cysteamine (hydrochloride),250840,4,True,2,2,3,0.5083718705150694
ACH-000521,Cytarabine,376260,4,True,2,2,3,0.5782118747674481
ACH-000521,Cytarabine (hydrochloride),188130,3,False,1,2,3,0.5889703928134801
ACH-000521,DT-061,188130,3,False,1,2,3,0.5108276191994897
ACH-000521,DTP3,250840,4,True,2,2,3,0.5288869398819965
ACH-000521,Dabrafenib,188130,3,False,1,2,3,0.49184074841864667
ACH-000521,Daidzin,376260,4,True,2,2,3,0.5821559559878807
ACH-000521,Dapagliflozin,188130,3,False,1,2,3,0.5292457343326423
ACH-000521,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",188130,3,False,1,2,3,0.6041885929942061
ACH-000521,Daptomycin,188130,1,False,1,0,3,0.5838515919842662
ACH-000521,Darinaparsin,250840,4,True,2,2,3,0.5128767341731781
ACH-000521,Darolutamide,188130,3,False,1,2,3,0.5442778929463669
ACH-000521,Decitabine,188130,3,False,1,2,3,0.5988412268112475
ACH-000521,Delamanid,188130,3,False,1,2,3,0.548631265614203
ACH-000521,Demeclocycline,250840,4,True,2,2,3,0.5081645670546963
ACH-000521,Dexamethasone,188130,3,False,1,2,3,0.5567054696220698
ACH-000521,Dexmedetomidine,188130,3,False,1,2,3,0.582841652049115
ACH-000521,Diammonium Glycyrrhizinate,250840,4,True,2,2,3,0.5090097273162175
ACH-000521,Digitoxin,188130,3,False,1,2,3,0.5634295434008398
ACH-000521,Dihydroartemisinin,188130,3,False,1,2,3,0.5556902142135757
ACH-000521,Dimethyl fumarate,188130,3,False,1,2,3,0.5783394461276776
ACH-000521,Dinaciclib,188130,3,False,1,2,3,0.6073300377398607
ACH-000521,Diphenhydramine,188130,3,False,1,2,3,0.5823738903949397
ACH-000521,Docetaxel,250840,4,True,2,2,3,0.50913331207144
ACH-000521,Docetaxel (Trihydrate),188130,3,False,1,2,3,0.591176314250784
ACH-000521,Dorzolamide (hydrochloride),188130,3,False,1,2,3,0.589188327220539
ACH-000521,Doxorubicin (hydrochloride),188130,3,False,1,2,3,0.5905544038696646
ACH-000521,Doxycycline (monohydrate),188130,3,False,1,2,3,0.6020358262903311
ACH-000521,Drospirenone,188130,3,False,1,2,3,0.5423271142295222
ACH-000521,ERK5-IN-2,188130,3,False,1,2,3,0.4924786052197948
ACH-000521,ETC-206,188130,3,False,1,2,3,0.5057353957369903
ACH-000521,EX229,188130,3,False,1,2,3,0.5091745069898475
ACH-000521,Econazole,188130,3,False,1,2,3,0.5460160527294956
ACH-000521,Edoxaban (tosylate monohydrate),188130,1,False,1,0,3,0.5802370701110934
ACH-000521,Elagolix sodium,250840,4,True,2,2,3,0.5158467549035242
ACH-000521,Elimusertib hydrochloride,188130,3,False,1,2,3,0.5140806888853452
ACH-000521,Encorafenib,188130,3,False,1,2,3,0.49903789932493486
ACH-000521,Entecavir (monohydrate),188130,3,False,1,2,3,0.5780683569871897
ACH-000521,Entrectinib,188130,3,False,1,2,3,0.5487482060277468
ACH-000521,Epirubicin (hydrochloride),188130,3,False,1,2,3,0.5898580768617445
ACH-000521,Eplerenone,188130,3,False,1,2,3,0.5915643438048158
ACH-000521,Erdafitinib ,188130,3,False,1,2,3,0.5111731249667782
ACH-000521,Erlotinib,188130,3,False,1,2,3,0.5885611013660766
ACH-000521,Erythromycin,188130,3,False,1,2,3,0.5522776803274332
ACH-000521,Esmolol (hydrochloride),188130,3,False,1,2,3,0.5381119438686015
ACH-000521,Estrone sulfate (potassium),188130,3,False,1,2,3,0.5516664008929996
ACH-000521,Everolimus,188130,3,False,1,2,3,0.485313347153564
ACH-000521,Fedratinib (hydrochloride hydrate),188130,3,False,1,2,3,0.547717004199224
ACH-000521,Fenofibrate,188130,3,False,1,2,3,0.5908733322702386
ACH-000521,Ferulic acid,188130,3,False,1,2,3,0.5991442087917929
ACH-000521,Filgotinib,188130,3,False,1,2,3,0.5388295327698932
ACH-000521,Finasteride,188130,3,False,1,2,3,0.5969117099877744
ACH-000521,Fingolimod (hydrochloride),188130,3,False,1,2,3,0.5524105671610057
ACH-000521,Flumatinib (mesylate),376260,4,True,2,2,3,0.5891298570137671
ACH-000521,Flutamide,188130,3,False,1,2,3,0.5545420719715091
ACH-000521,Fluvoxamine,188130,3,False,1,2,3,0.5908201775368096
ACH-000521,Fluvoxamine (maleate),250840,4,True,2,2,3,0.513757773879764
ACH-000521,Folic acid,250840,4,True,2,2,3,0.5047799394036039
ACH-000521,Fostamatinib (disodium hexahydrate),188130,1,False,1,0,3,0.5869133046297773
ACH-000521,Fulvestrant,188130,3,False,1,2,3,0.5393345027374687
ACH-000521,Fumaric acid,376260,4,True,2,2,3,0.5802742784244938
ACH-000521,Furosemide,250840,4,True,2,2,3,0.5108395790145113
ACH-000521,Fusidic acid,250840,4,True,2,2,3,0.5065220857917397
ACH-000521,Futibatinib,188130,3,False,1,2,3,0.5160952532823048
ACH-000521,GSK1059615,188130,3,False,1,2,3,0.49701270398128955
ACH-000521,Gallic acid,250840,4,True,2,2,3,0.5069526391325148
ACH-000521,Gallic acid (hydrate),250840,4,True,2,2,3,0.5124581406474247
ACH-000521,Gefitinib,188130,3,False,1,2,3,0.5313134534630309
ACH-000521,Gemcitabine,188130,3,False,1,2,3,0.4864561739222878
ACH-000521,Gemfibrozil,250840,4,True,2,2,3,0.5087625578057726
ACH-000521,Glasdegib,188130,1,False,1,0,3,0.5770849944187529
ACH-000521,Glycyrrhizic acid,188130,3,False,1,2,3,0.6036357837665444
ACH-000521,Goserelin (acetate),250840,4,True,2,2,3,0.4985807686174454
ACH-000521,HI-TOPK-032,188130,3,False,1,2,3,0.5143677244458619
ACH-000521,Harringtonine,188130,3,False,1,2,3,0.5911922606708128
ACH-000521,Hesperidin,188130,3,False,1,2,3,0.5923669802795939
ACH-000521,Hexylresorcinol,250840,4,True,2,2,3,0.49875219263275394
ACH-000521,Homoharringtonine,250840,4,True,2,2,3,0.5044171583479509
ACH-000521,Hydroxyfasudil,250840,4,True,2,2,3,0.5354090256737363
ACH-000521,Hydroxyurea,188130,3,False,1,2,3,0.6038430872269176
ACH-000521,IQ 1,188130,3,False,1,2,3,0.5142454685589751
ACH-000521,Idarubicin (hydrochloride),250840,4,True,2,2,3,0.48750996651251793
ACH-000521,Idoxuridine,188130,3,False,1,2,3,0.5502152766703875
ACH-000521,Imiquimod (hydrochloride),188130,3,False,1,2,3,0.5560410354542072
ACH-000521,Imiquimod (maleate),188130,3,False,1,2,3,0.6043693190878647
ACH-000521,Indacaterol (maleate),188130,3,False,1,2,3,0.5461489395630681
ACH-000521,Infigratinib,188130,3,False,1,2,3,0.4986445542975602
ACH-000521,Ipatasertib,188130,3,False,1,2,3,0.506995162919258
ACH-000521,Irinotecan,188130,3,False,1,2,3,0.4878647743581566
ACH-000521,Irinotecan (hydrochloride),376260,4,True,2,2,3,0.5897437941848722
ACH-000521,Isocorydine,250840,4,True,2,2,3,0.5074469781534046
ACH-000521,Ivabradine (hydrochloride),188130,1,False,1,0,3,0.5972944240684633
ACH-000521,Ivermectin,188130,3,False,1,2,3,0.5509009727316218
ACH-000521,Ixazomib,188130,3,False,1,2,3,0.5095997448572795
ACH-000521,Ixazomib citrate,188130,3,False,1,2,3,0.5516345080529421
ACH-000521,L-Eflornithine (monohydrochloride),188130,3,False,1,2,3,0.5528358050284378
ACH-000521,L-Thyroxine (sodium salt pentahydrate),250840,4,True,2,2,3,0.5203835114016904
ACH-000521,LB-100,188130,3,False,1,2,3,0.5021846595439324
ACH-000521,LJI308,188130,3,False,1,2,3,0.5171955562642854
ACH-000521,LY-2584702 (tosylate salt),188130,3,False,1,2,3,0.5227502259076171
ACH-000521,LY2090314,188130,3,False,1,2,3,0.5025780045713071
ACH-000521,Lactate (calcium),188130,3,False,1,2,3,0.5436825599319619
ACH-000521,Lapatinib ditosylate,188130,3,False,1,2,3,0.4947961515972997
ACH-000521,Larotrectinib,250840,4,True,2,2,3,0.5066137777069049
ACH-000521,Larotrectinib sulfate,188130,1,False,1,0,3,0.5851698293733056
ACH-000521,Lenalidomide (hemihydrate),250840,4,True,2,2,3,0.5207303460373146
ACH-000521,Levobupivacaine (hydrochloride),188130,3,False,1,2,3,0.5856535374475097
ACH-000521,Lidocaine (hydrochloride),250840,4,True,2,2,3,0.5207343326423218
ACH-000521,Ligustrazine,188130,3,False,1,2,3,0.592361664806251
ACH-000521,Lipoic acid,250840,4,True,2,2,3,0.5039307925370754
ACH-000521,Lonafarnib,188130,3,False,1,2,3,0.5101844469249986
ACH-000521,Loperamide (hydrochloride),188130,3,False,1,2,3,0.5491256046350927
ACH-000521,Lopinavir,188130,3,False,1,2,3,0.5471482485515335
ACH-000521,Lucanthone,188130,3,False,1,2,3,0.567347047254558
ACH-000521,Lumateperone (tosylate),250840,4,True,2,2,3,0.506482219741668
ACH-000521,MK-3903,188130,3,False,1,2,3,0.510917982246319
ACH-000521,MK-8353,188130,3,False,1,2,3,0.5092861319300483
ACH-000521,ML264,188130,3,False,1,2,3,0.5014192313825546
ACH-000521,Macitentan,188130,3,False,1,2,3,0.5886886727263063
ACH-000521,Malotilate,250840,4,True,2,2,3,0.5628886939881996
ACH-000521,Mebendazole,188130,3,False,1,2,3,0.583059586456174
ACH-000521,Medroxyprogesterone acetate,250840,4,True,2,2,3,0.5182865571679158
ACH-000521,Megestrol,250840,4,True,2,2,3,0.5052623186094721
ACH-000521,Meloxicam,188130,3,False,1,2,3,0.5495030032424387
ACH-000521,Menadione,188130,3,False,1,2,3,0.6030936054855685
ACH-000521,Methotrexate,188130,3,False,1,2,3,0.5491415510551214
ACH-000521,Methyl aminolevulinate (hydrochloride),188130,3,False,1,2,3,0.539323871790783
ACH-000521,Methylprednisolone succinate,250840,4,True,2,2,3,0.5394673895710413
ACH-000521,Methylthiouracil,188130,3,False,1,2,3,0.5293520437995003
ACH-000521,Mifepristone,188130,3,False,1,2,3,0.5930473608674852
ACH-000521,Minodronic acid,188130,3,False,1,2,3,0.49778344761601023
ACH-000521,Mitoxantrone (dihydrochloride),250840,4,True,2,2,3,0.5114176367405517
ACH-000521,Monocrotaline,188130,3,False,1,2,3,0.6000106309466858
ACH-000521,Mozavaptan,188130,3,False,1,2,3,0.6014404932759262
ACH-000521,NG25,188130,3,False,1,2,3,0.5121405411151863
ACH-000521,NVP-BHG712,188130,3,False,1,2,3,0.5087971083825015
ACH-000521,Nafamostat (mesylate),188130,3,False,1,2,3,0.5473661829585925
ACH-000521,Naproxen,376260,4,True,2,2,3,0.5909610375803965
ACH-000521,Neratinib,188130,3,False,1,2,3,0.5567692553021847
ACH-000521,Neratinib (maleate),250840,4,True,2,2,3,0.5110468824748844
ACH-000521,Nevirapine,188130,3,False,1,2,3,0.5888162440865359
ACH-000521,Niclosamide (olamine),188130,3,False,1,2,3,0.5831021102429171
ACH-000521,Nimesulide,188130,1,False,1,0,3,0.59930367299208
ACH-000521,Norepinephrine (hydrochloride),250840,4,True,2,2,3,0.5107917397544252
ACH-000521,OTS514,188130,3,False,1,2,3,0.5180566629458353
ACH-000521,Olanzapine,250840,4,True,2,2,3,0.5053061712645511
ACH-000521,Oleic acid,188130,3,False,1,2,3,0.5038377717535747
ACH-000521,Omeprazole,188130,3,False,1,2,3,0.5362834210386435
ACH-000521,Omeprazole (sodium),188130,3,False,1,2,3,0.5434433636315313
ACH-000521,Orlistat,188130,3,False,1,2,3,0.5977143464625525
ACH-000521,Ornidazole,188130,1,False,1,0,3,0.5760378461702015
ACH-000521,Osimertinib (mesylate),188130,3,False,1,2,3,0.5525487694679211
ACH-000521,Ouabain (Octahydrate),188130,3,False,1,2,3,0.5504225801307606
ACH-000521,Oxaliplatin,188130,3,False,1,2,3,0.4982299473768139
ACH-000521,Oxaprozin,188130,3,False,1,2,3,0.5548503694253973
ACH-000521,PF-06260933,250840,4,True,2,2,3,0.5336907989156434
ACH-000521,PH-797804,188130,3,False,1,2,3,0.512640195609419
ACH-000521,Paclitaxel,188130,3,False,1,2,3,0.4798756179237761
ACH-000521,Palmatine (chloride),250840,4,True,2,2,3,0.510995056609791
ACH-000521,Panobinostat,188130,3,False,1,2,3,0.5276457768564291
ACH-000521,Pasireotide (acetate),250840,4,True,2,2,3,0.502176686333918
ACH-000521,Pemetrexed,188130,3,False,1,2,3,0.6001009939935151
ACH-000521,Pemigatinib,188130,3,False,1,2,3,0.5182586509328656
ACH-000521,Penfluridol,188130,3,False,1,2,3,0.5936054855684899
ACH-000521,Pentagastrin,250840,4,True,2,2,3,0.5072915005581247
ACH-000521,Pentamidine (isethionate),313550,5,False,3,2,3,0.5292967628767342
ACH-000521,Pentoxifylline,188130,3,False,1,2,3,0.5502046457237016
ACH-000521,Peretinoin,188130,3,False,1,2,3,0.5870302450433211
ACH-000521,Perindopril (erbumine),188130,3,False,1,2,3,0.533838303300909
ACH-000521,Pexidartinib (hydrochloride),188130,3,False,1,2,3,0.589353106894169
ACH-000521,Phenylephrine (hydrochloride),188130,3,False,1,2,3,0.5517620794131718
ACH-000521,Phenytoin (sodium),188130,3,False,1,2,3,0.5930686227608568
ACH-000521,Pimitespib,188130,3,False,1,2,3,0.5169563599638548
ACH-000521,Pimozide,188130,3,False,1,2,3,0.5600435868814118
ACH-000521,Pioglitazone,188130,3,False,1,2,3,0.5491415510551214
ACH-000521,Piroxicam,188130,3,False,1,2,3,0.5410195077871685
ACH-000521,Pitavastatin (Calcium),188130,3,False,1,2,3,0.6024398022643916
ACH-000521,Plicamycin,188130,1,False,1,0,3,0.5841226811247542
ACH-000521,Ponatinib,188130,3,False,1,2,3,0.5378568011481423
ACH-000521,Posaconazole,188130,3,False,1,2,3,0.5810131292191569
ACH-000521,Pralsetinib,250840,4,True,2,2,3,0.5292018816775634
ACH-000521,Pravastatin (sodium),376260,4,True,2,2,3,0.5895418061978419
ACH-000521,Procainamide (hydrochloride),188130,3,False,1,2,3,0.5990697921649923
ACH-000521,Proglumide,188130,3,False,1,2,3,0.5544145006112794
ACH-000521,Pyridoxine,250840,4,True,2,2,3,0.5155397863179716
ACH-000521,Pyridoxine (hydrochloride),250840,4,True,2,2,3,0.49972891085951204
ACH-000521,Quinestrol,250840,4,True,2,2,3,0.49990830808483494
ACH-000521,Quinidine (15% dihydroquinidine),188130,3,False,1,2,3,0.582086854834423
ACH-000521,RMC-6236,188130,3,False,1,2,3,0.4884813692659331
ACH-000521,Radotinib,250840,4,True,2,2,3,0.5124980066974965
ACH-000521,Ralimetinib dimesylate,250840,4,True,2,2,3,0.533180513474725
ACH-000521,Raltitrexed,250840,4,True,2,2,3,0.5027706904799872
ACH-000521,Ranolazine,188130,3,False,1,2,3,0.552989953755382
ACH-000521,Rapamycin,250840,4,True,2,2,3,0.5110668154999203
ACH-000521,Regorafenib,376260,4,True,2,2,3,0.5414314569712433
ACH-000521,Relugolix,250840,4,True,2,2,3,0.5031135385106044
ACH-000521,Resveratrol,250840,4,True,2,2,3,0.5152846435975124
ACH-000521,Retinoic acid,250840,4,True,2,2,3,0.5031254983256259
ACH-000521,Ribociclib,188130,1,False,1,0,3,0.5816509860203051
ACH-000521,Rifaximin,188130,3,False,1,2,3,0.5944665922500398
ACH-000521,Riluzole hydrochloride,250840,4,True,2,2,3,0.5038670068569606
ACH-000521,Rimonabant,250840,4,True,2,2,3,0.504668314463403
ACH-000521,Rimonabant (Hydrochloride),188130,1,False,1,0,3,0.5834050922234625
ACH-000521,Ritonavir,250840,4,True,2,2,3,0.5133630999840536
ACH-000521,Ropivacaine (hydrochloride monohydrate),250840,4,True,2,2,3,0.5150374740870675
ACH-000521,Rosiglitazone,188130,3,False,1,2,3,0.5912082070908414
ACH-000521,Roxadustat,188130,3,False,1,2,3,0.5976452453090948
ACH-000521,Rucaparib (phosphate),188130,3,False,1,2,3,0.5765375006644342
ACH-000521,Rutin (trihydrate),188130,3,False,1,2,3,0.5811779088927869
ACH-000521,S-Adenosyl-L-methionine (disulfate tosylate),250840,4,True,2,2,3,0.5056051666400893
ACH-000521,SBI-0640756,188130,3,False,1,2,3,0.5145378195928347
ACH-000521,Sacubitril/Valsartan,188130,3,False,1,2,3,0.5816350396002764
ACH-000521,Salicylic acid,250840,4,True,2,2,3,0.502970020730346
ACH-000521,Sapanisertib,188130,3,False,1,2,3,0.4915430819114442
ACH-000521,Saquinavir,250840,4,True,2,2,3,0.5219821400095679
ACH-000521,Selinexor ,250840,4,True,2,2,3,0.5082163929197895
ACH-000521,Sildenafil,188130,3,False,1,2,3,0.5807845638654122
ACH-000521,Silodosin,188130,3,False,1,2,3,0.5987508637644182
ACH-000521,Simotinib,188130,3,False,1,2,3,0.6042204858342636
ACH-000521,Sinomenine,250840,4,True,2,2,3,0.511489395630681
ACH-000521,Sivelestat (sodium tetrahydrate),188130,3,False,1,2,3,0.5738691330462977
ACH-000521,Sodium Salicylate,250840,4,True,2,2,3,0.5042656673576782
ACH-000521,Sonidegib,250840,4,True,2,2,3,0.5371750916919151
ACH-000521,Sulfatinib,188130,3,False,1,2,3,0.5904906181895497
ACH-000521,Sulfisoxazole,313550,5,False,3,2,3,0.5275936852176686
ACH-000521,Sunitinib,188130,3,False,1,2,3,0.5594535693403497
ACH-000521,TAK-733,188130,3,False,1,2,3,0.5107106787859459
ACH-000521,TAK-901,188130,3,False,1,2,3,0.5058895444639345
ACH-000521,Tadalafil,188130,3,False,1,2,3,0.5971934300749482
ACH-000521,Talc,188130,3,False,1,2,3,0.5528145431350662
ACH-000521,Tazarotene,188130,3,False,1,2,3,0.5424706320097805
ACH-000521,Temsirolimus,250840,4,True,2,2,3,0.5138973050550152
ACH-000521,Temuterkib,188130,3,False,1,2,3,0.5004146069207462
ACH-000521,Terfenadine,313550,5,False,3,2,3,0.5316313187689363
ACH-000521,Tetracycline (hydrochloride),188130,3,False,1,2,3,0.5819486525275076
ACH-000521,Thymol,250840,4,True,2,2,3,0.5194307128049753
ACH-000521,Thymopentin,188130,3,False,1,2,3,0.5929942061340563
ACH-000521,Tirabrutinib,188130,3,False,1,2,3,0.5739169723063838
ACH-000521,Tirabrutinib (hydrochloride),188130,3,False,1,2,3,0.5381810450220592
ACH-000521,Tofacitinib,250840,4,True,2,2,3,0.5100263115930473
ACH-000521,Tofacitinib (citrate),250840,4,True,2,2,3,0.5123823951522883
ACH-000521,Tolcapone,250840,4,True,2,2,3,0.5032490830808484
ACH-000521,Tolmetin,188130,3,False,1,2,3,0.5817200871737628
ACH-000521,Tomivosertib,188130,3,False,1,2,3,0.509950566097911
ACH-000521,Topotecan (hydrochloride),376260,4,True,2,2,3,0.5926114920533674
ACH-000521,Torkinib,188130,3,False,1,2,3,0.5115239462074098
ACH-000521,Trametinib,376260,6,True,2,4,3,0.5212246850582044
ACH-000521,Trametinib (DMSO_TF solvate),188130,3,False,1,2,3,0.5816881943337054
ACH-000521,Tranilast,188130,3,False,1,2,3,0.588922553553394
ACH-000521,Triamcinolone,250840,4,True,2,2,3,0.513733854249721
ACH-000521,Triclosan,250840,4,True,2,2,3,0.5069446659225004
ACH-000521,Trifluridine,250840,4,True,2,2,3,0.5109671503747408
ACH-000521,Trimetrexate,250840,4,True,2,2,3,0.5140886620953596
ACH-000521,Tubulin inhibitor 6,188130,3,False,1,2,3,0.5066602880986552
ACH-000521,Tucatinib,188130,3,False,1,2,3,0.498224631903471
ACH-000521,Tucidinostat,250840,4,True,2,2,3,0.5008810397065858
ACH-000521,ULK-101,188130,3,False,1,2,3,0.5176154786583745
ACH-000521,Uridine,188130,3,False,1,2,3,0.5304204539414235
ACH-000521,Valdecoxib,188130,3,False,1,2,3,0.5528730133418381
ACH-000521,Vandetanib,188130,3,False,1,2,3,0.5543241375644501
ACH-000521,Vemurafenib,188130,3,False,1,2,3,0.48467549035241586
ACH-000521,Verapamil,188130,3,False,1,2,3,0.5906022431297507
ACH-000521,Verteporfin,188130,3,False,1,2,3,0.5904480944028065
ACH-000521,Vilanterol,250840,4,True,2,2,3,0.5181629724126934
ACH-000521,Vinblastine (sulfate),250840,4,True,2,2,3,0.5110389092648701
ACH-000521,Vismodegib,188130,3,False,1,2,3,0.5532876202625844
ACH-000521,Vitamin K4,188130,3,False,1,2,3,0.5421623345558922
ACH-000521,Volasertib,188130,3,False,1,2,3,0.5073831924732898
ACH-000521,Voriconazole,188130,3,False,1,2,3,0.5484345931005156
ACH-000521,Vortioxetine,188130,3,False,1,2,3,0.5551799287726572
ACH-000521,XRK3F2,188130,3,False,1,2,3,0.5045287832881518
ACH-000521,Zileuton,188130,3,False,1,2,3,0.5437676075054484
ACH-000521,c-Kit-IN-1,250840,4,True,2,2,3,0.5308961888056132
ACH-000521,crizotinib,188130,3,False,1,2,3,0.5901132195822038
ACH-000521,olaparib,250840,4,True,2,2,3,0.5285321320363578
ACH-000521,palbociclib,188130,3,False,1,2,3,0.5054483601764738
ACH-000521,venetoclax,188130,3,False,1,2,3,0.5067878594588848
ACH-000521,vincristine,188130,3,False,1,2,3,0.5187848827938127
ACH-000521,γ-Oryzanol,188130,3,False,1,2,3,0.5477701589326529
ACH-000552,(R)-Verapamil (hydrochloride),250840,4,True,2,2,3,0.5487163131876893
ACH-000552,(S)-Crizotinib,188130,3,False,1,2,3,0.5897996066549727
ACH-000552,18β-Glycyrrhetinic acid,250840,4,True,2,2,3,0.5598588741827459
ACH-000552,4EGI-1,188130,3,False,1,2,3,0.5548397384787115
ACH-000552,5-Azacytidine,188130,3,False,1,2,3,0.5668314463402966
ACH-000552,5-Fluorouracil,188130,3,False,1,2,3,0.5613937171105087
ACH-000552,8-Hydroxyquinoline,250840,4,True,2,2,3,0.5514830170626694
ACH-000552,9-ING-41,188130,3,False,1,2,3,0.5489342475947483
ACH-000552,APTO-253,188130,3,False,1,2,3,0.5499335565832137
ACH-000552,AT7519,188130,3,False,1,2,3,0.5511454845053952
ACH-000552,AZD-7648,188130,3,False,1,2,3,0.5567533088821559
