gene,n_pairs,r
ENSG00000286696,1198,-0.0151
ENSG00000259483,3902,-0.0151
OR4D9,2057,-0.0151
ENSG00000287882,2124,-0.0151
ENSG00000286330,8726,-0.0151
RPL18AP2,22,-0.0152
ENSG00000254833,6947,-0.0152
ENSG00000250020,504,-0.0152
THAP12P1,2432,-0.0152
ENSG00000288799,733,-0.0152
Metazoa_SRP-77,244,-0.0152
IGKV2OR22-3,68,-0.0152
ENSG00000227278,641,-0.0152
RLIMP1,10346,-0.0153
USP21P1,6195,-0.0153
ENSG00000217488,1424,-0.0153
LINC01553,1065,-0.0153
RPL5P17,2823,-0.0153
ENSG00000269373,2812,-0.0153
ENSG00000287238,6254,-0.0153
ENSG00000259793,1741,-0.0153
ENSG00000274748,177,-0.0153
ENSG00000287909,1013,-0.0154
CHODL-AS1,7169,-0.0154
RAP1BP1,1256,-0.0154
ENSG00000260095,4684,-0.0154
ENSG00000284834,84,-0.0154
LINC02194,676,-0.0154
ENSG00000285648,2582,-0.0154
ENSG00000255532,7687,-0.0154
PRRG3,680,-0.0155
ENSG00000248374,1101,-0.0155
TWSG1,18200,-0.0155
PPIAP73,193,-0.0155
ENSG00000272862,4202,-0.0155
PHB1P12,139,-0.0155
ENSG00000259296,3600,-0.0155
VN1R70P,22,-0.0155
MIR223HG,52,-0.0156
ENSG00000286110,615,-0.0156
ENSG00000268287,443,-0.0156
HMGB1P29,1526,-0.0156
MTND2P11,317,-0.0156
ENSG00000290958,1432,-0.0157
SQLE-DT,1021,-0.0157
ENSG00000231713,2990,-0.0157
ENSG00000248758,9376,-0.0158
LINC01228,1434,-0.0158
ENSG00000214278,699,-0.0158
ARHGAP23P1,2146,-0.0158
OR13G1,950,-0.0159
ASNSP3,305,-0.0159
SNORA62-5,200,-0.0159
ENSG00000228132,63,-0.0159
ENSG00000276968,5170,-0.0159
ENSG00000287757,5213,-0.0159
ARL14EPP1,5286,-0.016
RPL7P28,2152,-0.016
IFNL3P1,371,-0.016
ENSG00000269419,57,-0.016
RASSF3-DT,6335,-0.016
ENSG00000248936,5056,-0.016
LINC01038,746,-0.016
LINC01450,2268,-0.016
ENSG00000230926,365,-0.0161
ENSG00000225867,88,-0.0161
FOLH1B,2981,-0.0161
LINC02333,307,-0.0161
ENSG00000259362,2873,-0.0161
LINC00661,845,-0.0162
MIR133A1HG,12767,-0.0162
SPEGNB,9814,-0.0162
TYRL,574,-0.0162
ENSG00000239696,191,-0.0162
ENSG00000229269,8186,-0.0162
ENSG00000260041,2430,-0.0162
OR2T33,185,-0.0162
RN7SL678P,2119,-0.0163
CLYBL-AS2,621,-0.0163
ENSG00000270538,246,-0.0163
ENSG00000215796,2045,-0.0163
RN7SL419P,2742,-0.0163
TCL1A,396,-0.0163
ABT1P1,647,-0.0163
LINC02034,198,-0.0163
MTND4P18,131,-0.0164
ENSG00000235267,8066,-0.0164
ZNF99,5849,-0.0164
UBL4B,505,-0.0164
ENSG00000225943,604,-0.0164
ENSG00000288535,793,-0.0164
ENSG00000273342,794,-0.0165
TDRD6-AS1,12322,-0.0165
MLN,860,-0.0165
ENSG00000268288,4984,-0.0165
ENSG00000248343,2010,-0.0165
OR7E13P,1452,-0.0165
RNU6-306P,851,-0.0166
ENSG00000289151,4607,-0.0166
ENSG00000255260,480,-0.0166
GACAT3,10076,-0.0166
Metazoa_SRP-118,2962,-0.0166
ENSG00000276478,737,-0.0166
LINC01107,7033,-0.0167
ENSG00000285853,1582,-0.0167
HNRNPA1P35,3300,-0.0167
PSMD10P1,8952,-0.0167
RPL36AP11,1456,-0.0167
ENSG00000259602,3900,-0.0167
GOLGA2P7,1059,-0.0167
ENSG00000235152,3964,-0.0167
ZNF33CP,727,-0.0168
ENSG00000225129,295,-0.0168
RNA5SP283,26,-0.0168
COL18A1-AS2,540,-0.0168
LINC02781,465,-0.0168
PLRG1,17984,-0.0168
SIDT1-AS1,3231,-0.0168
PRB1,1211,-0.0168
FOXO1B,395,-0.0169
NME2P3,364,-0.0169
VCY,34,-0.017
TULP1,3355,-0.017
LHB,4810,-0.017
SEC23A-AS1,4500,-0.017
CAPZB,18309,-0.017
LGMNP1,598,-0.017
ENSG00000287362,9306,-0.017
PNLIPP1,477,-0.0171
ZNF123P,389,-0.0171
ENSG00000276074,107,-0.0171
ENSG00000286641,3523,-0.0171
ENSG00000279349,3236,-0.0171
ENSG00000286093,5694,-0.0172
MTCO1P28,3184,-0.0172
LINC01704,7805,-0.0172
CSN3,576,-0.0173
ENSG00000241921,3805,-0.0173
ENSG00000223989,1324,-0.0173
ENSG00000184188,460,-0.0173
CPA3,8028,-0.0173
TOB2P1,2840,-0.0173
OR4A40P,22,-0.0173
ENSG00000286709,23,-0.0173
ENSG00000243979,6832,-0.0173
ENSG00000230621,105,-0.0174
ENSG00000271659,4241,-0.0174
NPM1P43,1360,-0.0174
ENSG00000257262,784,-0.0174
ZIC3,1809,-0.0174
STPG2-AS1,11427,-0.0175
ENSG00000258683,109,-0.0175
ENSG00000287153,1999,-0.0175
ENSG00000255470,6435,-0.0175
ENSG00000283167,1269,-0.0175
RFPL4AP6,98,-0.0175
USP12PY,754,-0.0175
XRCC6P4,1110,-0.0176
ENSG00000269903,1990,-0.0176
ENSG00000287582,1573,-0.0176
ENSG00000249142,1825,-0.0176
ENSG00000263321,8429,-0.0176
ENSG00000255107,4163,-0.0176
ENSG00000271631,4048,-0.0176
ENSG00000289288,2895,-0.0177
LINC02191,1704,-0.0177
ENSG00000225337,2931,-0.0177
ENSG00000264488,364,-0.0177
LINC02779,394,-0.0177
ENSG00000254458,2360,-0.0177
ENSG00000290458,354,-0.0177
ENSG00000271182,76,-0.0177
ENSG00000285521,5939,-0.0178
ENSG00000279262,1243,-0.0178
ADGRF5P1,1446,-0.0178
ENSG00000258903,1164,-0.0178
CXCL9,1317,-0.0178
DUTP6,985,-0.0178
NUP133-DT,8540,-0.0178
ENSG00000229858,267,-0.0179
ECRG4,5017,-0.0179
ENSG00000287357,504,-0.0179
ENSG00000236867,23,-0.0179
OR9I1,1041,-0.0179
ENSG00000269403,2756,-0.018
ENSG00000261817,2880,-0.018
LETR1,13301,-0.018
ENSG00000255348,11891,-0.018
SLC4A8-AS1,406,-0.018
ENSG00000241954,3197,-0.018
ABCF2-H2BK1,5913,-0.018
CST11,371,-0.018
TMX2P1,4363,-0.0181
ENSG00000226163,2275,-0.0181
RPL39P18,30,-0.0181
ENSG00000227217,71,-0.0181
ENSG00000217776,186,-0.0181
ENSG00000226599,1167,-0.0182
ENSG00000229695,2792,-0.0182
ENSG00000253266,267,-0.0182
ENSG00000289943,6942,-0.0182
ENSG00000261043,115,-0.0182
LINC02429,4924,-0.0182
ENSG00000274818,4804,-0.0182
GJA10,2241,-0.0182
EIF2S2P6,7054,-0.0183
RPL21P133,105,-0.0183
ENSG00000197320,104,-0.0183
UQCRBP1,3045,-0.0183
ENSG00000260858,626,-0.0183
OR5K3,98,-0.0184
PPP1R26P1,709,-0.0184
KRT18P12,932,-0.0184
ERVW-1,5548,-0.0184
NCOA4P1,120,-0.0185
ENSG00000274723,844,-0.0185
RN7SL111P,194,-0.0185
ENSG00000286269,1495,-0.0185
KLF2P1,1610,-0.0185
AZGP1P1,3607,-0.0185
FOXF2-DT,2043,-0.0185
ENSG00000258249,513,-0.0185
ENSG00000227813,1602,-0.0186
AGBL1-AS1,1963,-0.0186
ENSG00000290580,1251,-0.0186
ENSG00000257494,4485,-0.0187
ENSG00000279373,5352,-0.0187
LINC01353,3748,-0.0187
RAD1P1,28,-0.0187
ENSG00000234900,1658,-0.0187
ZNF648,6110,-0.0188
ENSG00000265908,1609,-0.0188
LINC01264,127,-0.0188
ENSG00000265188,2800,-0.0188
HSD17B1P1,3494,-0.0188
ENSG00000250642,1314,-0.0189
ENSG00000234535,245,-0.0189
LINC02626,6585,-0.0189
CHIA,4064,-0.0189
ENSG00000273124,980,-0.0189
RPL7P10,447,-0.0189
LINC00563,246,-0.0189
ENSG00000280162,6743,-0.0189
ATP5MK,18204,-0.019
ENSG00000234647,1322,-0.019
ENSG00000234726,880,-0.019
ENSG00000290056,379,-0.019
KLHL40,723,-0.0191
LINC00498,3433,-0.0191
ENSG00000279772,299,-0.0191
ENSG00000272912,371,-0.0191
Metazoa_SRP-59,441,-0.0191
KCNK16,39,-0.0192
ENSG00000280424,2057,-0.0192
ENSG00000226012,67,-0.0192
LINC01495,2868,-0.0192
RPS3AP16,1046,-0.0193
KRT18P39,191,-0.0193
ENSG00000212175,2717,-0.0193
ENSG00000260202,4979,-0.0193
ENSG00000278913,20,-0.0193
ENSG00000261141,3059,-0.0193
LY6H,1234,-0.0194
ENSG00000288081,579,-0.0194
Metazoa_SRP-68,133,-0.0194
ENSG00000266588,1490,-0.0195
ENSG00000286974,9382,-0.0195
TGM6,9448,-0.0195
ENSG00000239395,698,-0.0195
ENSG00000272986,1881,-0.0195
ENPP7P14,9544,-0.0195
ENSG00000225216,4087,-0.0196
NTSR2,2258,-0.0196
ENSG00000287354,2876,-0.0196
RNU6-797P,55,-0.0197
H3P37,1596,-0.0197
GADL1,11217,-0.0198
LIX1L-AS1,6693,-0.0198
ENSG00000253047,110,-0.0198
ENSG00000287399,333,-0.0198
ENSG00000285671,1405,-0.0198
RPL24P2,4493,-0.0198
ENSG00000250105,388,-0.0198
ENSG00000267005,528,-0.0199
ENSG00000229969,4274,-0.0199
RPS12P4,346,-0.0199
ENSG00000277994,55,-0.0199
ENSG00000266541,10548,-0.0199
PPIAP77,54,-0.0199
IGLVIVOR22-1,174,-0.0199
ENSG00000253538,230,-0.0199
ENSG00000287405,3263,-0.02
ENSG00000280057,1232,-0.02
FOLR2,139,-0.02
ENSG00000254315,4467,-0.02
ENSG00000269599,3437,-0.02
ENSG00000259119,1508,-0.0201
ENSG00000224384,3763,-0.0201
ENSG00000280312,163,-0.0201
UBE2Q2P16,1896,-0.0201
ATP5PD,18089,-0.0201
LINC00533,141,-0.0202
ENSG00000261584,366,-0.0202
ENSG00000264262,765,-0.0204
GPS2P2,2017,-0.0204
ENSG00000261831,7460,-0.0204
ENSG00000241525,4231,-0.0204
HNRNPCP9,2755,-0.0204
ENSG00000280416,6012,-0.0205
RPL5P16,706,-0.0205
KU-MEL-3,607,-0.0205
YRDCP1,538,-0.0205
PSMD10P3,247,-0.0206
CORO1A-AS1,1685,-0.0206
ENSG00000260670,58,-0.0206
KATNBL1P5,185,-0.0206
LINC01114,1059,-0.0206
NICN2P,95,-0.0206
SFXN4P1,459,-0.0206
PMCH,11025,-0.0206
ENSG00000261519,8109,-0.0206
ENSG00000287493,2851,-0.0206
RNF224,2503,-0.0207
MTND5P19,1198,-0.0207
PPFIA1P1,1187,-0.0208
ENSG00000257235,23,-0.0208
ENSG00000250403,287,-0.0208
HRC,7514,-0.0208
ENSG00000289621,3310,-0.0208
OR11H4,380,-0.0209
ENSG00000288533,5161,-0.0209
ENSG00000236018,4442,-0.0209
ENSG00000272823,60,-0.0209
ENSG00000215871,57,-0.0209
H3P16,754,-0.021
NCOA5LP,2103,-0.021
KAAG1,489,-0.021
ENSG00000228658,348,-0.021
ENSG00000286524,855,-0.021
PRDX3P2,1852,-0.0211
ENSG00000283659,691,-0.0211
ENSG00000258481,1196,-0.0211
OC90,2115,-0.0211
Metazoa_SRP-141,231,-0.0211
UBE2L4,1344,-0.0211
ARPC3P2,1404,-0.0212
WDR82P2,122,-0.0212
ENSG00000285215,1818,-0.0212
RPL12P6,869,-0.0213
KRT84,138,-0.0213
GPR182,1240,-0.0214
SLC17A6,3989,-0.0214
OR4F6,214,-0.0214
PRSS37,3287,-0.0214
ENSG00000260156,1004,-0.0215
PLCE1-AS2,6943,-0.0215
ENSG00000228133,365,-0.0215
ENSG00000224404,3333,-0.0215
ENSG00000290935,65,-0.0215
ENSG00000249588,177,-0.0216
ENSG00000253300,3447,-0.0216
ENSG00000233222,2870,-0.0216
ENSG00000229177,871,-0.0216
RN7SKP231,216,-0.0217
ENSG00000290061,806,-0.0217
ENSG00000287293,8506,-0.0217
ENSG00000230894,10365,-0.0217
RBMX2P2,792,-0.0217
FMO11P,1766,-0.0218
LINC01961,1854,-0.0218
FAM230E,232,-0.0218
ENSG00000287063,3734,-0.0218
ENSG00000270978,886,-0.0218
ENSG00000212989,196,-0.0218
ENSG00000286469,3954,-0.0218
ENSG00000259695,1576,-0.0219
LRRC10,111,-0.0219
ENSG00000248991,1326,-0.0219
ENSG00000287072,4661,-0.0219
ENSG00000289826,3881,-0.0219
LINC02730,4889,-0.0219
LINC01385,942,-0.022
ENSG00000289150,4760,-0.022
ENSG00000225214,9150,-0.022
TMSB15B-1,219,-0.022
Metazoa_SRP-132,1079,-0.022
ENSG00000289167,310,-0.0221
ENSG00000260166,9509,-0.0221
RPL31P63,347,-0.0222
KIF18BP1,483,-0.0222
OR1A1,850,-0.0222
Y_RNA-297,537,-0.0223
ENSG00000259219,2091,-0.0223
ENSG00000265282,4167,-0.0223
HNRNPA1P19,679,-0.0223
ENSG00000279212,3266,-0.0223
LYST-AS1,1150,-0.0223
TTTY13,107,-0.0223
NDUFA5P3,808,-0.0223
KRT37,1198,-0.0223
IPPKP1,25,-0.0223
ENSG00000236408,1521,-0.0224
BRD7P3,2077,-0.0224
ENSG00000242545,3473,-0.0224
IQCF3,428,-0.0225
RN7SL70P,213,-0.0225
ENSG00000267744,259,-0.0225
ENSG00000279927,2478,-0.0225
OR5T1,35,-0.0225
RNU6-176P,1443,-0.0225
ENSG00000257395,106,-0.0225
ENSG00000285595,4903,-0.0225
ENSG00000235286,484,-0.0225
RPL17P26,153,-0.0226
AMBN,3255,-0.0226
ENSG00000216906,519,-0.0226
ENSG00000264490,262,-0.0226
ENSG00000277022,10787,-0.0226
ARHGAP42P3,66,-0.0227
ENSG00000270733,514,-0.0227
WBP11P3,628,-0.0227
HMGB1P30,1181,-0.0228
ENSG00000233953,552,-0.0229
IQCF2,715,-0.0229
ADAD1,5909,-0.0229
RPL35AP35,3653,-0.0229
FREM2-AS1,170,-0.0229
GZMAP1,2055,-0.023
ENSG00000279699,6653,-0.023
ENSG00000285568,1661,-0.023
WDR4P2,410,-0.023
ENSG00000262539,192,-0.023
ENSG00000290005,5907,-0.023
SNRPCP3,736,-0.023
MDN1-AS1,4199,-0.0231
ENSG00000227417,1133,-0.0231
OR10J4,163,-0.0231
MTND1P5,441,-0.0231
RPS23P1,864,-0.0232
MCCD1,351,-0.0232
ENSG00000267115,1083,-0.0232
ENSG00000226838,2420,-0.0232
DMRTB1,1426,-0.0232
ENSG00000289922,786,-0.0232
GABRG3-AS1,10619,-0.0233
ENSG00000284951,1738,-0.0233
RNY4,2685,-0.0233
LINC03038,3342,-0.0233
ENSG00000253683,4738,-0.0234
TDRG1,3942,-0.0234
PABPN1P2,629,-0.0234
ENSG00000278388,1212,-0.0234
ENSG00000287566,1815,-0.0234
ENSG00000256056,8188,-0.0234
ENSG00000289692,839,-0.0234
ENSG00000249772,601,-0.0235
ENSG00000231519,14284,-0.0235
CHEK2P3,58,-0.0236
ENSG00000258202,3822,-0.0236
NEDD8P1,180,-0.0236
ENSG00000286666,3396,-0.0236
MCCD1P2,943,-0.0236
OR7E91P,158,-0.0236
OR6W1P,503,-0.0237
ENSG00000291285,643,-0.0237
LINC01935,2992,-0.0237
ENSG00000227484,1339,-0.0237
LINC01288,7791,-0.0237
ENSG00000264475,1040,-0.0237
ENSG00000279130,805,-0.0238
ENSG00000285809,942,-0.0238
ENSG00000256747,1347,-0.0238
PRXL2AP1,66,-0.0238
RPL21P136,6046,-0.0238
ENSG00000261731,4657,-0.0238
CRISP1,3378,-0.0239
ENSG00000228330,1818,-0.0239
LDHBP3,820,-0.0239
ENSG00000279827,5880,-0.0239
ENSG00000289553,1837,-0.0239
TAB3-AS2,2554,-0.0239
ENSG00000259661,7008,-0.0239
ENSG00000263234,216,-0.024
LRRC37A14P,1432,-0.024
DLX2-DT,4842,-0.024
LYZL6,1703,-0.024
ENSG00000279548,1752,-0.024
ENSG00000288718,3367,-0.0241
ENSG00000217331,54,-0.0241
HMGB1P36,630,-0.0241
ENSG00000255498,3628,-0.0242
ENSG00000236942,2070,-0.0242
BEND3P3,543,-0.0242
ENSG00000273141,3132,-0.0242
FAM25G,5395,-0.0242
CCT8L2,196,-0.0242
NFU1P1,150,-0.0243
Metazoa_SRP-103,31,-0.0243
ENSG00000238156,292,-0.0243
OR52N1,412,-0.0243
GOLGA8T,2585,-0.0243
RSU1P1,1100,-0.0244
Y_RNA-714,1945,-0.0244
APELA,2495,-0.0244
ENSG00000257346,817,-0.0244
RPL27P5,238,-0.0244
ENSG00000204117,1446,-0.0244
HMGN1P2,1858,-0.0244
ENSG00000224194,3479,-0.0244
ENSG00000289635,4272,-0.0245
BARHL1,994,-0.0245
SETP20,1952,-0.0245
ENSG00000218565,412,-0.0246
ANKH-DT,2713,-0.0246
FRA10AC1,18199,-0.0246
RPL23AP58,882,-0.0246
SULT1D1P,644,-0.0246
ENSG00000287109,2996,-0.0246
BTN1A1,6257,-0.0247
ENSG00000230729,504,-0.0247
ENSG00000280432,1729,-0.0247
ENSG00000278725,1767,-0.0247
RN7SL531P,717,-0.0247
ENSG00000230728,1788,-0.0247
RPL23AP44,213,-0.0248
OR4B2P,105,-0.0248
SIRPG-AS1,1214,-0.0248
ENSG00000259821,5987,-0.0248
RN7SL847P,298,-0.0248
IGBP1P4,632,-0.0248
ENSG00000244932,15404,-0.0249
RBPJP2,169,-0.0249
CNTN4-AS1,3272,-0.0249
DSTNP1,1195,-0.0249
ENSG00000276250,6972,-0.0249
ENSG00000223462,8387,-0.0249
HMGB3P21,83,-0.0249
IGHV3-37,143,-0.0249
COX4I2,3019,-0.0249
RBBP4P2,3109,-0.025
ENSG00000273473,1121,-0.025
ENSG00000266987,4083,-0.025
MRPL32P2,1117,-0.025
ENSG00000270926,238,-0.025
ACTBP9,301,-0.025
ENSG00000234275,8824,-0.025
VN1R2,1265,-0.025
ACOXL-AS1,891,-0.025
ENSG00000242078,3139,-0.0251
GHRH,2703,-0.0251
ENSG00000251009,1921,-0.0251
LINC01981,2159,-0.0251
LINC02692,2061,-0.0251
Y_RNA-33,1938,-0.0251
RNU6-497P,106,-0.0252
SPG7,18309,-0.0252
LINC01566,1656,-0.0252
ENSG00000271820,704,-0.0252
NHP2P1,6968,-0.0252
ENSG00000280417,6247,-0.0252
HNRNPCL1,1111,-0.0252
ENSG00000257872,26,-0.0252
SERF2,18298,-0.0252
MTCO3P17,81,-0.0253
SRP14P1,645,-0.0253
ARPC3P1,1781,-0.0253
TCF23,2786,-0.0253
CCDC42,4319,-0.0253
ENSG00000240107,75,-0.0253
ENSG00000279006,5297,-0.0253
RPL35AP11,136,-0.0253
RBMY2FP,29,-0.0253
UBTFL8,364,-0.0254
TMEM223,17658,-0.0254
Y_RNA-191,54,-0.0254
VDAC1P6,4905,-0.0254
EEF1A1P32,296,-0.0255
AIRN,2107,-0.0255
NLRP2B,48,-0.0255
OR1I1,2331,-0.0255
EIF4A1P8,650,-0.0255
ENSG00000234542,2401,-0.0255
P2RY13,1024,-0.0256
CFL1P6,2733,-0.0256
LSM3P3,1654,-0.0256
ENSG00000286569,1088,-0.0256
KLC2-AS2,233,-0.0256
ENSG00000260908,11674,-0.0256
ENSG00000290163,2638,-0.0256
ENSG00000237445,91,-0.0256
LINC02537,2137,-0.0256
LINC00381,3621,-0.0257
FTH1P22,65,-0.0257
LINC01975,2626,-0.0257
STUB1-DT,913,-0.0257
TGM7,2296,-0.0258
ZFAND2B,17582,-0.0258
ANP32D,1794,-0.0258
KRT223P,203,-0.0258
NAB1P1,763,-0.0259
ENSG00000286559,6147,-0.0259
ENSG00000258847,7172,-0.0259
NOTO,2503,-0.0259
RORA-AS2,1384,-0.0259
ENSG00000266717,5858,-0.0259
NRBF2P5,2863,-0.0259
MTA3P1,129,-0.0259
ENSG00000253287,1011,-0.026
ENSG00000291000,267,-0.026
ENSG00000236241,83,-0.026
EEF1A1P33,928,-0.0261
ENSG00000229369,4090,-0.0261
GPX5,1112,-0.0261
ENSG00000224374,285,-0.0262
ZNF734P,184,-0.0262
ENSG00000241556,1348,-0.0263
RPL31P58,148,-0.0263
ENSG00000289066,804,-0.0263
ENSG00000254162,8572,-0.0263
IGHG4,778,-0.0264
PRXL2AP2,582,-0.0264
ENSG00000262920,1552,-0.0264
RNF151,892,-0.0264
ENSG00000280296,371,-0.0264
OR2V1,180,-0.0265
ENSG00000285852,621,-0.0265
PIGHP1,836,-0.0265
TMEM26-AS1,2498,-0.0265
LINC01400,411,-0.0265
ENSG00000270434,2106,-0.0265
ENSG00000254651,280,-0.0266
ENSG00000268293,702,-0.0266
ENSG00000267044,789,-0.0266
RNU6-1008P,279,-0.0266
KRT126P,282,-0.0267
ENSG00000244527,101,-0.0267
ENSG00000276888,235,-0.0267
ENSG00000286348,2800,-0.0267
ENSG00000285886,486,-0.0268
GNG5B,132,-0.0268
ENSG00000249727,227,-0.0268
MTCO1P24,381,-0.0268
ENSG00000278445,3236,-0.0268
GXYLT1P4,1087,-0.0268
WASF3-AS1,11395,-0.0269
ENSG00000260387,145,-0.0269
ENSG00000287920,2814,-0.0269
ENSG00000271596,3224,-0.0269
ENSG00000286843,1023,-0.0269
ENSG00000253715,2908,-0.0269
ENSG00000237756,1856,-0.0269
LINC02674,806,-0.0269
ENSG00000259268,3035,-0.027
ENSG00000286758,113,-0.027
RNF222,4246,-0.027
ENSG00000285401,570,-0.027
LINC02908,7111,-0.027
RN7SKP145,40,-0.027
URAHP,6112,-0.0271
ENSG00000284601,962,-0.0271
LINC00612,6775,-0.0271
ENSG00000233256,796,-0.0271
ENSG00000250893,1573,-0.0271
ENSG00000285012,1299,-0.0272
ENSG00000250043,5091,-0.0272
SETP7,861,-0.0272
INTS6L-AS1,401,-0.0272
ENSG00000259656,739,-0.0272
RPL7P27,61,-0.0273
LINC02836,2679,-0.0273
NF1P4,612,-0.0274
PTH2,2165,-0.0274
ENSG00000237530,1175,-0.0274
ENSG00000226047,389,-0.0274
RPL7P1,7193,-0.0275
ENSG00000288669,901,-0.0275
ENSG00000261575,9654,-0.0276
C2orf69P2,275,-0.0276
ENSG00000223991,855,-0.0276
ENSG00000287445,6474,-0.0277
OVOL1-AS1,1155,-0.0277
ENSG00000265964,46,-0.0277
ENSG00000216621,381,-0.0277
DPYD-AS2,3720,-0.0277
ENSG00000288536,4228,-0.0278
ENSG00000279206,1553,-0.0278
ENSG00000272871,6559,-0.0278
ENSG00000290066,394,-0.0279
PAK6-AS1,2295,-0.0279
ENSG00000257391,32,-0.0279
ENSG00000288564,1846,-0.0279
PAFAH1B1P2,3362,-0.028
NOLC1P1,1406,-0.028
ENSG00000227330,7946,-0.028
ENSG00000270575,3998,-0.028
GCATP1,5368,-0.028
ENSG00000243038,154,-0.0281
MTND2P4,47,-0.0281
ENSG00000280366,409,-0.0281
CCR8,206,-0.0281
TTC4P1,1043,-0.0282
GYPA,3543,-0.0282
ENSG00000286227,5001,-0.0282
ENSG00000279558,653,-0.0282
RN7SKP193,45,-0.0282
ENSG00000255219,1952,-0.0283
EGFLAM-AS2,353,-0.0283
OR3A3,1895,-0.0283
ENSG00000286534,622,-0.0284
INSM1,6487,-0.0284
FTLP10,3802,-0.0284
LINC02686,770,-0.0285
LINC01100,4295,-0.0285
RN7SL499P,972,-0.0285
RN7SL769P,1536,-0.0285
TSHB,94,-0.0286
ENSG00000236940,6734,-0.0286
ENSG00000258121,4290,-0.0286
ENSG00000286326,6043,-0.0286
RN7SL783P,141,-0.0286
RPL37AP1,344,-0.0286
ENSG00000279671,69,-0.0287
LINC01364,8599,-0.0287
AQP7P2,749,-0.0287
ENSG00000286309,467,-0.0287
EEF1DP8,51,-0.0287
ADI1P2,318,-0.0288
ENSG00000224132,1354,-0.0288
LINC00410,2427,-0.0288
MYCBP2-AS1,365,-0.0288
OR52E5,1038,-0.0288
ENSG00000289259,3776,-0.0288
GRXCR1,8979,-0.0288
STAR,6779,-0.0289
ENSG00000272397,758,-0.0289
FAM238A-1,882,-0.029
ALG14-AS1,5089,-0.029
RPL21P116,499,-0.029
RPS3AP32,134,-0.029
ENSG00000289304,8060,-0.0291
ENSG00000276688,117,-0.0291
ENSG00000280400,128,-0.0292
GPRC6A,2506,-0.0292
ENSG00000261798,2343,-0.0292
ENSG00000270182,1434,-0.0293
ENSG00000287452,3346,-0.0293
ENSG00000267638,6609,-0.0293
RPL22P19,4685,-0.0293
ENSG00000287038,3244,-0.0293
ENSG00000237063,4510,-0.0293
ENSG00000269921,7589,-0.0293
ENSG00000289415,2866,-0.0293
NPM1P50,4954,-0.0293
TSPY4,480,-0.0293
ENSG00000280003,2114,-0.0294
DEFB109A,719,-0.0294
ENSG00000264765,136,-0.0294
ENSG00000287715,4347,-0.0295
ENSG00000279657,234,-0.0295
ENSG00000285748,775,-0.0295
LINC02858,548,-0.0295
ENSG00000255369,154,-0.0295
DNTT,2892,-0.0295
RN7SL720P,136,-0.0295
ENSG00000271761,1943,-0.0296
OR11A1,2140,-0.0296
ENSG00000249150,1516,-0.0297
ENSG00000290893,1949,-0.0297
ENSG00000278107,1437,-0.0297
ENSG00000289459,482,-0.0297
ENSG00000261779,951,-0.0297
PIMREGP3,1982,-0.0297
NIFKP3,661,-0.0298
ENSG00000278344,7068,-0.0298
RABL3,18030,-0.0299
SLC2A9-AS1,3706,-0.0299
ENSG00000255000,772,-0.0299
ENSG00000286933,2672,-0.0299
ENSG00000287701,9319,-0.0299
ENSG00000258034,4555,-0.03
CTD-2350J17.1,7393,-0.03
BUD13-DT,1870,-0.03
CBX3P3,627,-0.03
CYCSP45,27,-0.0301
YWHAEP4,701,-0.0301
CD207,1933,-0.0301
ENSG00000256286,3716,-0.0301
LINC01289,2818,-0.0302
ENSG00000237716,418,-0.0302
ENSG00000275040,300,-0.0302
ENSG00000224079,6972,-0.0302
ENSG00000255555,5678,-0.0303
OR56A1,1976,-0.0303
ENSG00000255757,382,-0.0304
LINC01307,4690,-0.0304
ENSG00000254150,32,-0.0305
ENSG00000233472,5790,-0.0305
ENSG00000287833,2700,-0.0305
RNU6-933P,223,-0.0305
LINC01750,2391,-0.0305
ENSG00000276620,1743,-0.0305
ENSG00000224477,67,-0.0305
PVRIG,133,-0.0305
ENSG00000260235,589,-0.0306
RPL23AP68,449,-0.0306
ENSG00000249244,2830,-0.0306
ENSG00000259241,585,-0.0306
ABHD17AP1,677,-0.0307
ENSG00000279182,841,-0.0307
ENSG00000289193,1399,-0.0307
SIGLEC8,123,-0.0307
ENSG00000230631,1130,-0.0307
RPL6P13,1386,-0.0308
OR2T10,99,-0.0308
ENSG00000235461,488,-0.0308
ENSG00000283354,294,-0.0308
ENSG00000266379,728,-0.0309
CEACAMP3,127,-0.0309
ENSG00000267032,38,-0.0309
HTATSF1P1,881,-0.031
OR51B2,904,-0.031
ENSG00000224645,8765,-0.0311
RNA5SP437,822,-0.0311
YWHAZP1,122,-0.0311
FCER1A,1102,-0.0312
RN7SL478P,139,-0.0312
ENSG00000255092,1801,-0.0312
ENSG00000232640,282,-0.0312
ENSG00000224400,6046,-0.0312
PRAMENP,348,-0.0312
LY6G6F,1529,-0.0312
ENSG00000290787,2568,-0.0313
LINC02353,75,-0.0313
ENSG00000253170,671,-0.0313
RAD51AP1P1,4267,-0.0313
ENSG00000228513,1307,-0.0313
ENSG00000249109,422,-0.0314
ENSG00000232897,1651,-0.0314
MTND2P5,423,-0.0314
LINC01690,121,-0.0314
UBE2Q2P11,928,-0.0314
CT66,1841,-0.0315
ENSG00000272748,59,-0.0315
LINC01096,2263,-0.0315
ENSG00000241929,602,-0.0315
ENSG00000258572,919,-0.0315
HMGN1P30,433,-0.0316
